,step,reward,actor_loss,alpha,alpha_loss,avg_conservative_loss,avg_smooth_loss,conservative_weight,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
39,390000,55.207251749811284,-55.209457,0.0,-115.29086,-0.017662974,8.390006,1.0,5.020729,5.228942,3951.8643,128.56041,19.807407,100.00526,99.971954,99.46189,100.079704,91.753204,0.7,-100.84637,-1599.9888,0.00017035037,-23.986713,-0.9468602,-2.4865193,-1.6746353,-2.2906516,3.2287792e-06,0.3,0.6762903,53.942688,53.734627,53.42755,53.545135,1.0861293,0.4421875,5.152322769165039,41.15680511792501
40,400000,68.75052148974828,-54.50354,0.0,-103.83316,-0.011304357,7.525552,1.0,4.292674,7.9353056,8106.1235,102.593506,16.628078,106.60188,105.69017,105.36087,105.11846,21.5962,0.7,-109.71092,-1397.4961,0.00203801,-18.235765,-7.4805694,-6.3690734,-7.707306,-8.574666,2.2614695e-05,0.3,0.24846843,52.91667,52.990196,52.721,52.67063,0.75587326,0.4390625,6.113615036010742,42.1663179397583
41,410000,53.31410705832381,-55.794754,0.0,-103.20014,0.0023894538,7.714854,1.0,8.267382,10.221209,7129.505,990.70496,21.774942,97.07685,96.90422,97.398636,97.69156,52.77026,0.7,-100.53666,-1470.3386,0.004486839,-12.2102375,-7.515334,-7.8709826,-8.411699,-8.514774,1.695659e-06,0.3,1.0297437,54.405106,54.455666,54.28798,54.317757,0.87463725,0.46875,5.038697957992554,43.156244321664175
42,420000,68.32936066743649,-56.960526,0.0,-155.23715,-0.003147543,7.911278,1.0,3.5256786,8.481684,5299.291,46.567757,20.63538,102.931366,102.6607,102.29236,102.71412,17.952692,0.7,-105.441826,-1715.3582,0.0020889286,-16.766745,-7.246591,-5.825013,-8.995308,-7.65121,2.939789e-07,0.3,0.82041556,55.65689,55.530167,55.58492,55.58574,0.6784715,0.45468748,6.19007682800293,44.16453870932261
43,430000,76.71269315080553,-56.943687,0.0,-192.64261,-0.01901487,7.2992096,1.0,4.6025186,8.666647,4700.189,105.49361,22.594921,99.32941,99.72948,99.52855,100.89376,15.745455,0.7,-101.3032,-1559.0756,0.0015790733,-15.625177,-5.7934113,-5.343467,-4.7435327,-5.7059774,3.4424477e-06,0.3,0.6303866,55.716568,55.763798,56.159557,55.80609,0.7295414,0.47656247,7.0532801151275635,45.194232487678526
44,440000,63.559606481991835,-57.581856,0.0,-241.56097,-0.024058834,7.550645,1.0,4.1560473,6.7545714,2494.0388,53.18956,16.714289,102.08699,103.06467,103.58418,102.85551,37.494766,0.7,-104.453835,-1740.415,0.003907052,-13.8391905,-9.270878,-9.100719,-10.253281,-9.89933,2.237661e-05,0.3,0.76769674,56.39462,56.393738,56.768654,56.94502,0.97316307,0.40781248,6.161352157592773,46.2029083609581
45,450000,77.50856411486893,-55.581055,0.0,-141.56989,0.012494004,7.4866877,1.0,5.252442,11.221537,7322.354,142.21048,14.693018,100.47826,100.76259,100.09775,99.49321,12.531353,0.7,-103.63808,-2004.6388,0.0012695084,-12.741524,-12.139003,-13.657271,-12.260017,-11.926039,1.1597037e-05,0.3,0.20502822,54.154945,54.27791,54.64215,54.412872,0.7249383,0.434375,7.399231910705566,47.23311605453491
46,460000,62.70266661245408,-56.327187,0.0,-229.42091,-0.005788386,8.490961,1.0,4.491169,9.164401,2638.0886,210.05847,21.908388,99.73557,99.19874,100.6824,99.54093,16.610674,0.7,-101.45844,-1889.6497,0.0005447889,-20.28498,-10.766143,-11.271148,-9.672086,-9.900589,1.2616511e-09,0.3,0.22285539,55.019524,54.854034,55.270588,55.33066,0.7162802,0.40156248,5.8986124992370605,48.23769644498825
47,470000,55.72382133674557,-57.84813,0.0,-168.47911,-0.009742431,7.515874,1.0,4.5293655,8.378932,3903.1387,160.38737,29.98861,103.33174,102.473656,102.16178,101.88134,13.198276,0.7,-105.3371,-1725.9675,0.014327303,-18.061995,-7.176429,-5.3338795,-4.9934134,-7.0566196,8.332019e-07,0.3,1.1996734,56.72999,56.65973,56.276314,56.243385,0.57336617,0.5140625,5.650739908218384,49.235403788089755
48,480000,42.690836758051034,-58.527428,0.0,-276.22595,-0.010965238,7.0999575,1.0,3.720985,10.582115,3068.5955,73.84741,18.568134,100.20333,99.98779,100.85678,100.26891,6.330878,0.7,-102.21036,-1755.9015,0.0009939263,-16.833635,-13.609406,-12.866498,-12.530189,-13.031389,2.6850032e-07,0.3,1.3505762,57.478447,57.439774,57.630363,57.738823,0.54248714,0.4046875,4.181250810623169,50.208091560999556
