,step,reward,actor_loss,alpha,alpha_loss,avg_conservative_loss,avg_smooth_loss,conservative_weight,critic_loss,max_actor_loss,max_alpha_loss,max_critic_loss,max_mle_prob,max_q1,max_q2,max_target_q,max_v,max_value_loss,max_weight,min_actor_loss,min_alpha_loss,min_critic_loss,min_mle_prob,min_q1,min_q2,min_target_q,min_v,min_value_loss,min_weight,mle_prob,q1,q2,target_q,v,value_loss,weight,eval_time,time
38,380000,82.87287830357177,-86.39424,1.2707619e-37,4.531434,-0.007756938,3.7722394,1.0,1.2393875,-3.322435,992.6861,39.796967,18.96804,102.26509,100.964264,101.222176,102.581406,6.7100506,0.7,-116.01116,-1060.9067,0.00093277777,-4.5405245,2.691811,0.86873287,1.1261505,0.0045797825,6.9307866e-08,0.3,5.7005835,80.80391,80.78808,80.52531,80.64528,0.15556781,0.41249996,8.156630516052246,41.980494666099545
39,390000,80.1179789057277,-87.41215,2.105828e-38,-53.726234,-0.0068438845,4.185653,1.0,1.5582249,-7.6575775,874.26886,57.690693,17.389055,104.36465,104.712654,104.28478,104.124825,8.279905,0.7,-115.1386,-986.9628,0.0018155663,-3.857048,4.762197,6.794264,7.0939646,7.3792067,1.4913821e-05,0.3,5.7383733,81.70167,81.77847,81.77869,81.85354,0.1741671,0.4265625,7.8201940059661865,43.05160452127457
40,400000,80.18026703311808,-83.32665,3.495697e-39,-52.6938,-0.017565122,4.5078597,1.0,2.4203582,-2.7562056,1318.853,224.33093,20.162693,102.04131,101.7168,101.78894,101.65497,18.76681,0.7,-113.086296,-863.93787,0.0003706226,-6.2285767,-0.62504065,-0.472875,0.58195937,0.81598526,1.1227792e-06,0.3,5.550416,78.00665,77.915276,77.78419,77.83479,0.2301918,0.490625,7.786803245544434,44.123460439840954
41,410000,82.94172346665964,-87.206436,5.65068e-40,-18.30682,-0.024773765,4.16756,1.0,1.2992601,-0.12970972,1325.2281,64.23354,23.360699,101.23449,101.12812,101.580894,101.6038,7.570849,0.7,-122.04971,-947.3873,0.00035337696,-6.51388,2.3764336,2.0112762,0.37775087,-1.1686265,2.6077032e-09,0.3,5.6214046,81.67733,81.708496,81.83641,81.7948,0.14732142,0.40781248,8.123250961303711,45.19863250652949
42,420000,78.6072558721389,-88.588036,9.2896e-41,-5.68563,-0.017555011,4.2834496,1.0,1.1567287,-10.991769,934.0259,35.840927,18.061829,101.80653,101.55171,101.418686,101.30345,8.582628,0.7,-114.076904,-1184.3279,0.00073928555,-3.1264806,9.946379,8.1871805,8.461626,12.432451,4.1413588e-07,0.3,5.8103323,82.77569,82.835335,83.11522,83.09262,0.11434911,0.471875,7.766534090042114,46.26480344931284
43,430000,79.30649709578141,-85.40303,1.555e-41,-6.8997912,-0.020509748,4.278084,1.0,1.1067559,3.5389318,1286.1366,70.4332,19.001423,102.63654,102.68374,102.33852,103.30221,7.460205,0.7,-112.564896,-744.3558,0.00035247864,-5.2969937,-4.274343,-5.5747786,0.9740673,-4.7493353,1.9965227e-09,0.3,5.580955,79.89853,79.87101,79.92324,79.76588,0.13070065,0.5234375,7.818936824798584,47.33491011063258
44,440000,79.02248584098507,-84.6994,2.618e-42,21.676998,-0.02339491,4.671208,1.0,2.2897756,-12.346556,1222.2249,91.117905,19.591936,102.189766,101.541336,102.00305,101.60886,10.684064,0.7,-117.42452,-1012.3673,0.0036461507,-4.4607825,9.759037,10.172995,8.876487,8.1885395,2.9155853e-08,0.3,6.121702,78.612785,78.63154,78.115974,78.30791,0.2297428,0.5078125,7.7619664669036865,48.40339775880178
45,450000,83.74171846350384,-87.28105,4.67e-43,-7.9568806,-0.022237984,4.2543063,1.0,1.3609301,-9.592098,1393.9264,69.01642,17.788612,102.81077,103.10375,103.09218,102.64071,6.0782557,0.7,-117.797714,-895.14233,6.583665e-05,-4.6173525,11.259095,10.463819,12.910547,12.448105,2.739718e-07,0.3,5.6349363,81.67251,81.63427,81.65915,81.657135,0.1391433,0.5,7.965331077575684,49.47196521361669
46,460000,77.6067764528137,-86.906685,8.5e-44,-6.5337124,-0.012026366,4.423532,1.0,3.1422813,-2.3522573,1174.1478,286.71155,18.719076,103.17152,102.911644,103.53708,103.408195,6.0695596,0.7,-117.082146,-887.503,0.0018005609,-2.957621,3.9715667,4.1725955,7.5499,7.406947,8.14129e-06,0.3,5.6445656,81.21185,81.19334,81.42365,81.333954,0.15335788,0.453125,7.628123044967651,50.539446453253426
47,470000,81.45937282212114,-85.47475,1.5e-44,-14.576102,-0.034390174,4.496717,1.0,1.8552034,-19.738272,1105.9612,165.61494,16.536364,101.86536,101.75745,102.65386,102.50432,27.794062,0.7,-117.035736,-943.81256,0.00010224269,-6.8473816,9.061848,8.95811,6.647796,7.858956,8.802745e-08,0.3,5.7332397,79.76684,79.857605,80.155136,80.222626,0.28737873,0.365625,8.048044443130493,51.61550467809041
